meter_id,timestamp,consumption,voltage,current,meter_type
MH07,2019-05-06,18.726,214.66,3.635,residential
MH07,2019-05-07,20.516,224.75,3.803,residential
MH07,2019-05-08,20.17,228.55,3.677,residential
MH07,2019-05-09,15.725,219.48,2.985,residential
MH07,2019-05-10,22.029,219.16,4.188,residential
MH07,2019-05-11,20.003,220.35,3.782,residential
MH07,2019-05-12,20.311,225.81,3.748,residential
MH07,2019-05-13,21.784,215.36,4.215,residential
MH07,2019-05-14,21.873,221.19,4.12,residential
MH07,2019-05-15,19.993,224.88,3.704,residential
MH07,2019-05-16,20.215,222.51,3.785,residential
MH07,2019-05-17,15.097,220.95,2.847,residential
MH07,2019-05-18,21.189,225.01,3.924,residential
MH07,2019-05-19,19.033,206.48,3.841,residential
MH07,2019-05-20,19.591,223.39,3.654,residential
MH07,2019-05-21,19.603,216.73,3.769,residential
MH07,2019-05-22,23.345,210.85,4.613,residential
MH07,2019-05-23,14.552,222.56,2.724,residential
MH07,2019-05-24,11.068,226.87,2.033,residential
MH07,2019-05-25,19.552,219.31,3.715,residential
MH07,2019-05-26,20.197,224.76,3.744,residential
MH07,2019-05-27,16.737,228.06,3.058,residential
MH07,2019-05-28,20.423,226.57,3.756,residential
MH07,2019-05-29,21.786,228.2,3.978,residential
MH07,2019-05-30,22.202,223.71,4.135,residential
MH07,2019-05-31,19.892,220.38,3.761,residential
MH07,2019-06-01,14.092,211.99,2.77,residential
MH07,2019-06-02,21.503,218.77,4.095,residential
MH07,2019-06-03,22.645,215.78,4.373,residential
MH07,2019-06-04,23.807,230.85,4.297,residential
MH07,2019-06-05,23.62,219.12,4.491,residential
MH07,2019-06-06,23.566,220.62,4.451,residential
MH07,2019-06-07,20.472,222.76,3.829,residential
MH07,2019-06-08,20.984,220.22,3.97,residential
MH07,2019-06-09,8.841,228.48,1.612,residential
MH07,2019-06-10,3.401,216.89,0.653,residential
MH07,2019-06-11,3.3,220.97,0.622,residential
MH07,2019-06-12,3.357,216.29,0.647,residential
MH07,2019-06-13,3.152,213.4,0.615,residential
MH07,2019-06-14,3.241,216.94,0.622,residential
MH07,2019-06-15,13.95,219.81,2.644,residential
MH07,2019-06-16,22.931,217.85,4.386,residential
MH07,2019-06-17,21.135,216.54,4.067,residential
MH07,2019-06-18,19.729,212.97,3.86,residential
MH07,2019-06-19,19.694,219.58,3.737,residential
MH07,2019-06-20,20.587,212.48,4.037,residential
MH07,2019-06-21,18.943,223.8,3.527,residential
MH07,2019-06-22,21.562,220.41,4.076,residential
MH07,2019-06-23,21.15,212.71,4.143,residential
MH07,2019-06-24,21.221,218.45,4.048,residential
MH07,2019-06-25,21.214,216.24,4.088,residential
MH07,2019-06-26,23.453,221.6,4.41,residential
MH07,2019-06-27,22.775,226.7,4.186,residential
MH07,2019-06-28,21.345,210.62,4.223,residential
MH07,2019-06-29,24.699,220.58,4.666,residential
MH07,2019-06-30,23.142,219.2,4.399,residential
MH07,2019-07-01,15.406,223.36,2.874,residential
MH07,2019-07-02,23.53,221.07,4.435,residential
MH07,2019-07-03,24.812,216.24,4.781,residential
MH07,2019-07-04,20.71,218.4,3.951,residential
MH07,2019-07-05,21.402,216.02,4.128,residential
MH07,2019-07-06,22.85,225.38,4.224,residential
MH07,2019-07-07,22.436,220.11,4.247,residential
MH07,2019-07-08,16.032,229.51,2.911,residential
MH07,2019-07-09,21.539,219.7,4.085,residential
MH07,2019-07-10,18.877,216.46,3.634,residential
MH07,2019-07-11,23.287,212.43,4.568,residential
MH07,2019-07-12,23.985,210.98,4.737,residential
MH07,2019-07-13,23.794,212.08,4.675,residential
MH07,2019-07-14,25.625,221.34,4.824,residential
MH07,2019-07-15,23.434,222.54,4.388,residential
MH07,2019-07-16,22.23,212.09,4.367,residential
MH07,2019-07-17,21.205,224.48,3.936,residential
MH07,2019-07-18,21.42,217.58,4.102,residential
MH07,2019-07-19,24.334,220.73,4.593,residential
MH07,2019-07-20,25.173,228.06,4.599,residential
MH07,2019-07-21,22.484,224.48,4.173,residential
MH07,2019-07-22,21.3,218.66,4.059,residential
MH07,2019-07-23,14.286,215.54,2.762,residential
MH07,2019-07-30,19.609,209.24,3.905,residential
MH07,2019-07-31,21.725,216.4,4.183,residential
MH07,2019-08-01,22.057,218.94,4.198,residential
MH07,2019-08-02,21.4,215.06,4.146,residential
MH07,2019-08-03,22.134,219.34,4.205,residential
MH07,2019-08-04,20.95,220.38,3.961,residential
MH07,2019-08-05,21.667,218.88,4.125,residential
MH07,2019-08-06,20.997,216.75,4.036,residential
MH07,2019-08-07,19.259,220.84,3.634,residential
MH07,2019-08-08,14.977,222.21,2.808,residential
MH07,2019-08-09,21.567,214.55,4.188,residential
MH07,2019-08-14,20.478,227.05,3.758,residential
MH07,2019-08-15,17.007,219.51,3.228,residential
MH07,2019-08-16,16.025,220.09,3.034,residential
MH07,2019-08-17,7.07,223.54,1.318,residential
MH07,2019-08-18,13.084,221.17,2.465,residential
MH07,2019-08-20,16.902,224.77,3.133,residential
MH07,2019-08-21,21.169,221.44,3.983,residential
MH07,2019-08-22,17.021,216.94,3.269,residential
MH07,2019-08-23,17.433,221.81,3.275,residential
MH07,2019-08-24,11.006,214.28,2.14,residential
MH07,2019-08-25,9.057,220.54,1.711,residential
MH07,2019-08-26,9.426,219.83,1.787,residential
MH07,2019-08-27,9.433,218.96,1.795,residential
MH07,2019-08-28,9.797,219.36,1.861,residential
MH07,2019-08-29,13.731,210.59,2.717,residential
MH07,2019-08-30,21.845,217.26,4.189,residential
MH07,2019-08-31,21.475,220.46,4.059,residential
MH07,2019-09-01,18.401,220.8,3.472,residential
MH07,2019-09-02,19.833,214.86,3.846,residential
MH07,2019-09-03,18.962,226.33,3.491,residential
MH07,2019-09-04,22.93,215.67,4.43,residential
MH07,2019-09-05,20.751,224.85,3.845,residential
MH07,2019-09-06,19.825,222.14,3.719,residential
MH07,2019-09-16,20.604,216.77,3.96,residential
MH07,2019-09-17,19.357,228.88,3.524,residential
MH07,2019-09-18,18.75,214.03,3.65,residential
MH07,2019-09-19,16.517,224.6,3.064,residential
MH07,2019-09-20,19.722,225.0,3.652,residential
MH07,2019-09-21,18.514,216.65,3.561,residential
MH07,2019-09-22,12.753,226.96,2.341,residential
MH07,2019-09-23,8.042,218.75,1.532,residential
MH07,2019-09-24,8.988,221.44,1.691,residential
MH07,2019-09-25,7.366,221.3,1.387,residential
MH07,2019-09-26,7.326,219.33,1.392,residential
MH07,2019-09-27,9.254,224.05,1.721,residential
MH07,2019-09-28,7.693,223.97,1.431,residential
MH07,2019-09-29,7.182,211.26,1.417,residential
MH07,2019-09-30,6.595,226.52,1.213,residential
MH07,2019-10-01,6.878,211.69,1.354,residential
MH07,2019-10-02,6.827,225.16,1.263,residential
MH07,2019-10-05,7.613,225.63,1.406,residential
MH07,2019-10-06,7.183,214.55,1.395,residential
MH07,2019-10-07,7.167,217.95,1.37,residential
MH07,2019-10-08,6.811,214.47,1.323,residential
MH07,2019-10-09,6.573,218.93,1.251,residential
MH07,2019-10-10,6.217,218.46,1.186,residential
MH07,2019-10-11,6.432,223.9,1.197,residential
MH07,2019-10-12,5.762,226.55,1.06,residential
MH07,2019-10-13,6.922,226.98,1.271,residential
MH07,2019-10-14,6.377,217.19,1.223,residential
MH07,2019-10-15,5.597,218.95,1.065,residential
MH07,2019-10-16,6.566,211.58,1.293,residential
MH07,2019-10-17,6.458,215.97,1.246,residential
MH07,2019-10-26,9.461,224.82,1.753,residential
MH07,2019-10-27,8.049,228.08,1.47,residential
MH07,2019-10-28,7.951,213.83,1.549,residential
MH07,2019-10-30,6.77,217.04,1.3,residential
MH07,2019-10-31,5.622,219.87,1.065,residential
MH07,2019-11-01,5.496,221.4,1.034,residential
MH07,2019-11-02,4.725,215.95,0.912,residential
MH07,2019-11-03,4.543,222.12,0.852,residential
MH07,2019-11-04,4.632,217.63,0.887,residential
MH07,2019-11-05,3.871,219.93,0.733,residential
MH07,2019-11-06,4.266,222.73,0.798,residential
MH07,2019-11-07,3.724,220.03,0.705,residential
MH07,2019-11-08,4.561,217.82,0.872,residential
MH07,2019-11-09,3.581,219.45,0.68,residential
MH07,2019-11-10,3.78,219.56,0.717,residential
MH07,2019-11-11,3.528,218.15,0.674,residential
MH07,2019-11-12,5.061,218.71,0.964,residential
MH07,2019-11-13,4.131,227.99,0.755,residential
MH07,2019-11-14,3.593,222.8,0.672,residential
MH07,2019-11-16,2.877,218.52,0.549,residential
MH07,2019-11-17,3.761,223.48,0.701,residential
MH07,2019-11-18,4.896,218.33,0.934,residential
MH07,2019-11-19,3.775,225.87,0.696,residential
MH07,2019-11-20,3.459,221.85,0.65,residential
MH07,2019-11-21,3.905,219.46,0.741,residential
MH07,2019-11-22,3.745,222.24,0.702,residential
MH07,2019-11-23,3.814,212.15,0.749,residential
MH07,2019-11-24,2.874,214.37,0.559,residential
MH07,2019-11-25,4.423,214.03,0.861,residential
MH07,2019-11-26,3.908,220.71,0.738,residential
MH07,2019-11-27,3.99,228.66,0.727,residential
MH07,2019-11-28,3.148,231.16,0.567,residential
MH07,2019-11-29,3.5,223.19,0.653,residential
MH07,2019-11-30,3.302,222.5,0.618,residential
MH07,2019-12-01,3.659,210.99,0.723,residential
MH07,2019-12-02,3.195,217.29,0.613,residential
MH07,2019-12-03,3.314,216.06,0.639,residential
MH07,2019-12-04,3.608,216.9,0.693,residential
MH07,2019-12-05,3.4,219.16,0.646,residential
MH07,2019-12-06,3.353,217.64,0.642,residential
MH07,2019-12-07,4.161,210.1,0.825,residential
MH07,2019-12-08,3.475,223.74,0.647,residential
MH07,2019-12-09,4.412,214.64,0.856,residential
MH07,2019-12-10,3.842,221.2,0.724,residential
MH07,2019-12-11,3.83,230.37,0.693,residential
MH07,2019-12-13,3.204,215.4,0.62,residential
MH07,2019-12-14,3.54,207.35,0.711,residential
MH07,2019-12-15,4.111,218.57,0.784,residential
MH07,2019-12-16,3.973,225.5,0.734,residential
MH07,2019-12-17,4.172,229.79,0.756,residential
MH07,2019-12-18,3.738,213.85,0.728,residential
MH07,2019-12-19,3.883,222.48,0.727,residential
MH07,2019-12-24,3.709,217.67,0.71,residential
MH07,2019-12-25,3.924,219.47,0.745,residential
MH07,2019-12-26,3.948,233.22,0.705,residential
MH07,2019-12-28,3.754,212.49,0.736,residential
MH07,2019-12-29,3.671,221.27,0.691,residential
MH07,2020-01-08,4.649,222.34,0.871,residential
MH07,2020-01-09,3.091,225.43,0.571,residential
MH07,2020-01-10,3.01,220.49,0.569,residential
MH07,2020-01-11,3.4,221.54,0.639,residential
MH07,2020-01-12,3.535,218.04,0.676,residential
MH07,2020-01-13,3.639,221.35,0.685,residential
MH07,2020-01-14,3.718,218.28,0.71,residential
MH07,2020-01-15,4.089,223.11,0.764,residential
MH07,2020-01-16,5.09,218.15,0.972,residential
MH07,2020-01-17,4.278,221.89,0.803,residential
MH07,2020-01-18,5.087,219.85,0.964,residential
MH07,2020-01-19,4.394,225.63,0.811,residential
MH07,2020-01-20,5.628,219.74,1.067,residential
MH07,2020-01-21,4.365,211.13,0.861,residential
MH07,2020-01-22,5.081,226.31,0.935,residential
MH07,2020-01-23,4.199,215.47,0.812,residential
MH07,2020-01-24,2.888,216.73,0.555,residential
MH07,2020-01-25,3.246,217.02,0.623,residential
MH07,2020-01-26,3.37,226.87,0.619,residential
MH07,2020-01-27,3.212,209.32,0.639,residential
MH07,2020-01-28,3.071,235.69,0.543,residential
MH07,2020-01-29,3.113,225.28,0.576,residential
MH07,2020-01-30,3.13,221.12,0.59,residential
MH07,2020-01-31,3.548,219.73,0.673,residential
MH07,2020-02-01,3.134,221.43,0.59,residential
MH07,2020-02-02,3.355,222.61,0.628,residential
MH07,2020-02-03,3.46,223.23,0.646,residential
MH07,2020-02-04,3.259,222.78,0.61,residential
MH07,2020-02-05,3.298,220.45,0.623,residential
MH07,2020-02-06,3.117,219.01,0.593,residential
MH07,2020-02-07,3.115,219.24,0.592,residential
MH07,2020-02-08,2.593,219.03,0.493,residential
MH07,2020-02-09,3.257,225.67,0.601,residential
MH07,2020-02-10,3.309,222.97,0.618,residential
MH07,2020-02-11,3.169,205.3,0.643,residential
MH07,2020-02-12,3.127,223.28,0.584,residential
MH07,2020-02-13,3.533,220.97,0.666,residential
MH07,2020-02-14,2.917,219.91,0.553,residential
MH07,2020-02-15,3.147,218.06,0.601,residential
MH07,2020-02-16,3.247,225.62,0.6,residential
MH07,2020-02-17,3.211,224.74,0.595,residential
MH07,2020-02-18,2.88,216.14,0.555,residential
MH07,2020-02-19,3.084,222.04,0.579,residential
MH07,2020-02-20,3.465,215.14,0.671,residential
MH07,2020-02-21,3.85,213.1,0.753,residential
MH07,2020-02-22,3.336,216.87,0.641,residential
MH07,2020-02-23,3.374,224.31,0.627,residential
MH07,2020-02-24,2.888,224.77,0.535,residential
MH07,2020-02-28,3.144,222.57,0.589,residential
MH07,2020-02-29,2.376,223.63,0.443,residential
MH07,2020-03-03,2.198,222.58,0.411,residential
MH07,2020-03-09,2.299,216.79,0.442,residential
MH07,2020-03-11,2.831,222.16,0.531,residential
MH07,2020-03-14,3.033,224.0,0.564,residential
MH07,2020-03-16,2.051,223.77,0.382,residential
MH07,2020-03-29,3.315,225.94,0.611,residential
MH07,2020-04-02,4.523,223.54,0.843,residential
MH07,2020-04-05,4.19,221.76,0.787,residential
MH07,2020-04-06,5.041,225.35,0.932,residential
MH07,2020-04-11,6.362,219.87,1.206,residential
MH07,2020-04-17,6.653,215.59,1.286,residential
MH07,2020-04-19,4.567,219.18,0.868,residential
MH07,2020-04-22,4.544,216.28,0.875,residential
MH07,2020-04-24,6.991,216.62,1.345,residential
MH07,2020-04-26,4.161,219.28,0.791,residential
MH07,2020-04-27,5.001,216.04,0.965,residential
MH07,2020-05-04,6.989,218.46,1.333,residential
MH07,2020-05-05,4.342,210.53,0.859,residential
MH07,2020-05-06,6.634,221.07,1.25,residential
MH07,2020-05-08,5.172,220.01,0.98,residential
MH07,2020-05-09,6.197,215.91,1.196,residential
MH07,2020-05-10,6.778,223.3,1.265,residential
MH07,2020-05-11,6.314,224.69,1.171,residential
MH07,2020-05-12,6.599,211.96,1.297,residential
MH07,2020-05-13,5.961,216.19,1.149,residential
MH07,2020-05-17,7.709,216.15,1.486,residential
MH07,2020-05-20,7.949,215.3,1.538,residential
MH07,2020-05-22,6.973,224.15,1.296,residential
MH07,2020-05-25,20.738,219.03,3.945,residential
MH07,2020-05-27,23.855,218.68,4.545,residential
MH07,2020-05-30,13.533,209.98,2.685,residential
MH07,2020-06-04,18.011,223.18,3.363,residential
MH07,2020-06-05,9.264,213.8,1.805,residential
MH07,2020-06-07,8.46,220.3,1.6,residential
MH07,2020-06-08,16.757,221.39,3.154,residential
MH07,2020-06-09,15.012,226.8,2.758,residential
MH07,2020-06-14,16.07,213.46,3.137,residential
MH07,2020-06-22,14.779,204.9,3.005,residential
MH07,2020-06-25,24.652,220.92,4.649,residential
MH07,2020-06-27,23.639,229.0,4.301,residential
MH07,2020-06-30,25.665,226.19,4.728,residential
MH07,2020-07-02,20.228,221.05,3.813,residential
MH07,2020-07-03,9.211,217.54,1.764,residential
MH07,2020-07-06,22.117,224.04,4.113,residential
MH07,2020-07-08,22.016,215.13,4.264,residential
MH07,2020-07-13,26.378,222.38,4.942,residential
MH07,2020-07-14,18.099,222.53,3.389,residential
MH07,2020-07-15,9.839,225.3,1.82,residential
MH07,2020-07-17,19.605,233.8,3.494,residential
MH07,2020-07-19,27.696,221.96,5.199,residential
MH07,2020-07-20,25.495,217.46,4.885,residential
MH07,2020-07-22,11.605,219.87,2.199,residential
MH07,2020-07-23,10.593,211.15,2.09,residential
MH07,2020-08-04,20.668,216.53,3.977,residential
MH07,2020-08-09,15.306,217.95,2.926,residential
MH07,2020-08-17,11.217,217.38,2.15,residential
MH07,2020-08-18,15.151,220.76,2.86,residential
MH07,2020-08-29,6.955,215.89,1.342,residential
MH07,2020-09-04,10.079,225.61,1.861,residential
MH07,2020-09-07,2.089,220.0,0.396,residential
MH07,2020-09-12,11.699,219.95,2.216,residential
MH07,2020-09-13,11.969,218.36,2.284,residential
MH07,2020-09-21,6.009,220.78,1.134,residential
MH07,2020-09-24,14.385,224.13,2.674,residential
MH07,2020-09-25,9.066,215.66,1.752,residential
MH07,2020-09-26,13.958,216.71,2.684,residential
MH07,2020-09-27,11.692,218.48,2.23,residential
MH07,2020-09-30,10.894,213.27,2.128,residential
MH07,2020-10-02,7.659,215.9,1.478,residential
MH07,2020-10-03,10.33,217.62,1.978,residential
MH07,2020-10-04,7.381,224.37,1.371,residential
MH07,2020-10-06,5.094,221.31,0.959,residential
MH07,2020-10-08,6.42,220.97,1.211,residential
MH07,2020-10-09,5.594,224.25,1.039,residential
MH07,2020-10-10,5.755,219.31,1.093,residential
MH07,2020-10-11,2.162,221.95,0.406,residential
MH07,2020-10-13,7.462,219.48,1.417,residential
MH07,2020-10-14,7.805,221.33,1.469,residential
MH07,2020-10-15,5.925,217.09,1.137,residential
MH07,2020-10-16,6.443,207.81,1.292,residential
MH07,2020-10-18,7.357,219.33,1.398,residential
MH07,2020-10-19,7.501,227.11,1.376,residential
MH07,2020-10-20,5.508,224.63,1.022,residential
MH07,2020-10-23,5.065,224.83,0.939,residential
MH07,2020-10-24,6.679,226.18,1.23,residential
MH07,2020-10-25,6.164,220.44,1.165,residential
MH07,2020-10-27,6.097,220.99,1.15,residential
MH07,2020-10-29,5.015,216.91,0.963,residential
MH07,2020-10-30,3.438,218.42,0.656,residential
MH07,2020-10-31,5.509,223.08,1.029,residential
MH07,2020-11-01,4.329,226.02,0.798,residential
MH07,2020-11-06,3.089,219.3,0.587,residential
MH07,2020-11-07,4.235,217.75,0.81,residential
MH07,2020-11-08,3.48,220.0,0.659,residential
MH07,2020-11-09,4.379,223.01,0.818,residential
MH07,2020-11-10,4.432,212.78,0.868,residential
MH07,2020-11-11,3.721,208.52,0.744,residential
MH07,2020-11-13,6.766,217.25,1.298,residential
MH07,2020-11-14,3.547,213.9,0.691,residential
MH07,2020-11-15,3.85,217.46,0.738,residential
MH07,2020-11-16,3.016,219.26,0.573,residential
MH07,2020-11-17,3.166,217.73,0.606,residential
MH07,2020-11-19,3.517,227.26,0.645,residential
MH07,2020-11-20,3.936,221.63,0.74,residential
MH07,2020-11-21,3.507,221.5,0.66,residential
MH07,2020-11-23,2.735,223.11,0.511,residential
MH07,2020-11-25,0.717,214.31,0.139,residential
MH07,2020-11-26,2.984,225.2,0.552,residential
MH07,2020-11-27,3.33,219.62,0.632,residential
MH07,2020-11-28,3.334,223.35,0.622,residential
MH07,2020-11-29,3.6,214.64,0.699,residential
MH07,2020-11-30,3.681,212.23,0.723,residential
MH07,2020-12-03,4.143,224.09,0.77,residential
MH07,2020-12-04,2.77,221.88,0.52,residential
MH07,2020-12-05,3.648,215.49,0.705,residential
MH07,2020-12-07,4.013,215.65,0.775,residential
MH07,2020-12-08,3.447,225.63,0.637,residential
MH07,2020-12-09,3.482,214.05,0.678,residential
MH07,2020-12-11,5.81,228.21,1.061,residential
MH07,2020-12-12,3.787,215.5,0.732,residential
MH07,2020-12-13,3.549,223.19,0.663,residential
MH07,2020-12-14,3.657,218.36,0.698,residential
MH07,2020-12-16,3.482,223.02,0.651,residential
MH07,2020-12-19,3.153,217.28,0.605,residential
MH07,2020-12-20,0.981,219.19,0.186,residential
MH07,2020-12-22,3.419,220.2,0.647,residential
MH07,2020-12-23,3.3,214.99,0.64,residential
MH07,2020-12-25,2.371,223.7,0.442,residential
MH07,2020-12-26,0.964,217.43,0.185,residential
MH07,2020-12-28,1.05,218.86,0.2,residential
MH07,2021-01-01,2.939,215.03,0.569,residential
MH07,2021-01-02,2.757,207.19,0.554,residential
MH07,2021-01-03,2.06,219.04,0.392,residential
MH07,2021-01-06,3.144,232.06,0.565,residential
MH07,2021-01-07,3.028,223.92,0.563,residential
MH07,2021-01-09,3.43,219.9,0.65,residential
MH07,2021-01-10,3.141,218.69,0.598,residential
MH07,2021-01-12,2.941,220.11,0.557,residential
MH07,2021-01-14,3.389,222.74,0.634,residential
MH07,2021-01-15,2.939,214.1,0.572,residential
MH07,2021-01-17,3.321,225.57,0.613,residential
MH07,2021-01-18,2.784,223.58,0.519,residential
MH07,2021-01-20,3.003,223.59,0.56,residential
MH07,2021-01-21,2.038,222.19,0.382,residential
MH07,2021-01-22,3.093,220.1,0.586,residential
MH07,2021-01-23,3.565,223.36,0.665,residential
MH07,2021-01-24,2.338,222.96,0.437,residential
MH07,2021-01-26,2.442,218.23,0.466,residential
MH07,2021-01-27,3.041,217.13,0.584,residential
MH07,2021-01-30,3.152,220.51,0.596,residential
MH07,2021-01-31,0.578,227.75,0.106,residential
MH07,2021-02-04,3.292,213.8,0.642,residential
MH07,2021-02-06,3.413,212.66,0.669,residential
MH07,2021-02-07,2.126,220.82,0.401,residential
MH07,2021-02-09,3.037,220.25,0.575,residential
MH07,2021-02-10,3.543,220.87,0.668,residential
MH07,2021-02-12,3.844,221.22,0.724,residential
MH07,2021-02-13,3.265,218.88,0.622,residential
MH07,2021-02-15,4.112,227.45,0.753,residential
MH07,2021-02-16,3.421,212.0,0.672,residential
MH07,2021-02-18,3.916,215.86,0.756,residential
MH08,2019-05-01,6.988,219.48,1.327,residential
MH08,2019-05-02,6.412,211.78,1.262,residential
MH08,2019-05-03,6.55,219.12,1.246,residential
MH08,2019-05-04,6.747,228.31,1.231,residential
MH08,2019-05-05,6.639,220.1,1.257,residential
MH08,2019-05-06,6.193,221.15,1.167,residential
MH08,2019-05-07,6.263,213.7,1.221,residential
MH08,2019-05-08,6.428,216.92,1.235,residential
MH08,2019-05-09,5.988,218.12,1.144,residential
MH08,2019-05-10,6.424,218.41,1.226,residential
MH08,2019-05-11,6.048,226.41,1.113,residential
MH08,2019-05-12,6.344,222.79,1.186,residential
MH08,2019-05-13,6.743,214.44,1.31,residential
